step,reward_0.5_0.3_0.2,reward_0.4_0.4_0.2,reward_0.6_0.2_0.2
1924,-167.23259783059802,-175.30144718567652,-180.8382398371463
1925,-167.17620095573642,-175.2512646703187,-180.78667322770357
1926,-167.093207739073,-175.25726825422362,-180.77862758048644
1927,-167.01808332694975,-175.31176335868236,-180.71454969550933
1928,-167.10173294790258,-175.480288592923,-180.62212823817998
1929,-167.08019561314384,-175.48905831146303,-180.64236376661546
1930,-166.98039730064406,-175.37955125809813,-180.7156232585175
1931,-166.93684551540315,-175.3572880239834,-180.66976285037057
1932,-167.01590664572785,-175.18615626580572,-180.62433036748234
1933,-167.07559861012584,-175.21928264594243,-180.54414547557343
1934,-167.05542479346101,-175.20588284671584,-180.52044587171235
1935,-167.12749979969303,-175.2262619990115,-180.56670848794732
1936,-167.0327662161639,-175.20265708132925,-180.5292364998486
1937,-166.86477051411487,-175.22895680439504,-180.5402042502987
1938,-166.81355302282844,-175.26252475787072,-180.57117931812766
1939,-166.78541245215337,-175.26352790455135,-180.573034367692
1940,-166.66598382302436,-175.25418449935572,-180.55265747942292
1941,-166.6767777219963,-175.25293182970853,-180.49797192961518
1942,-166.7302368392999,-175.16885944844194,-180.62205056690155
1943,-166.61981480608318,-175.0987408499679,-180.60540466594526
1944,-166.56505859483855,-175.23216298561223,-180.5582645526882
1945,-166.48033131906493,-175.29734260651225,-180.47501771139366
1946,-166.393603532005,-175.2700255741251,-180.4035508635498
1947,-166.37917321102742,-175.2446381231968,-180.25686337917932
1948,-166.23221521658616,-175.2023031552944,-180.29214877084462
1949,-166.30979477890872,-175.09060731999523,-180.1705271616274
1950,-166.20026739114473,-175.07256176664828,-180.19811532055076
1951,-166.14975198659374,-175.12377459006098,-180.0679701918024
1952,-166.1993595081102,-175.1010238614192,-180.0334847325368
1953,-166.13320735731332,-175.0525523759519,-179.9776843534707
1954,-166.06252153876216,-175.1343641490136,-180.02465887895437
1955,-166.02834665635703,-175.2145479068018,-180.0159653330126
1956,-165.83787671004262,-175.18786926351433,-180.09222984551513
1957,-165.79218956154853,-175.08737738592657,-180.17836213151168
1958,-165.84406364180722,-175.01387056049722,-180.2513202264071
1959,-165.7025731108596,-174.98040580220314,-180.15490376340998
1960,-165.71733565828345,-174.96715679312337,-180.13025093968636
1961,-165.63361660286694,-174.854199151479,-180.19066443026625
1962,-165.66685913638642,-174.88307317444523,-180.15355164907749
1963,-165.5291010005933,-174.93514632353435,-180.18783966570524
1964,-165.5865806765272,-174.9345605762062,-180.19538743885937
1965,-165.53159506806122,-174.82620291770544,-180.18317165096016
1966,-165.51878155885868,-174.78913361709039,-180.06530819044468
1967,-165.51907174685437,-174.8075614646376,-180.04396532554142
1968,-165.43863896932478,-174.77191261788704,-180.00539528719253
1969,-165.33605290906326,-174.74447090636514,-180.04171911527465
1970,-165.34160662023328,-174.8535340860792,-179.9991415029266
1971,-165.31958008220852,-174.94352929434893,-179.89987087857665
1972,-165.42169921544607,-174.9115344925396,-179.9092817572718
1973,-165.4440562106448,-174.8221753925982,-179.85443353676413
1974,-165.22073668484074,-174.76177446589446,-179.80938137626148
1975,-165.29871454635517,-174.7553886549754,-179.86704798206364
1976,-165.21363502548343,-174.74434691581314,-179.92102175842538
1977,-165.08005383661185,-174.56781341638796,-179.8762439914367
1978,-165.00785620401265,-174.4737920683362,-179.93450352521646
1979,-165.02368324253814,-174.44988274702956,-179.94388544761196
1980,-164.88855939395205,-174.44486764898755,-179.88160060292586
1981,-164.7655372909211,-174.361606278417,-179.82707521477502
1982,-164.80937614785242,-174.3087121881719,-179.7994544462091
1983,-164.88959387752078,-174.27341217225103,-179.69191707554228
1984,-164.81775936398384,-174.28671143425083,-179.73049349026616
1985,-164.76081877479606,-174.26491093146888,-179.76596782081782
1986,-164.75346174083958,-174.0866178777516,-179.79937600517567
1987,-164.7358020912946,-174.06854983716215,-179.83441170629942
1988,-164.7043556050867,-174.04184531677993,-179.76612120509023
1989,-164.5625291666128,-173.967585851863,-179.8188084507418
1990,-164.6270967943471,-173.92598334704792,-179.78760880694753
1991,-164.48100621750427,-173.98375200858027,-179.79841411718644
1992,-164.45913535516792,-174.0343356032728,-179.69586584206297
1993,-164.47436312460437,-173.97965030014774,-179.64972619878878
1994,-164.50648448040613,-173.85904777230866,-179.6507460310682
1995,-164.49164312599328,-173.66706076567942,-179.52881701437082
1996,-164.39241188483618,-173.57939575702835,-179.4871466054111
1997,-164.44787741492195,-173.5524680677055,-179.4971564385554
1998,-164.49607085606453,-173.4897349349252,-179.452049976364
1999,-164.55981484064097,-173.47975034578894,-179.55768025814785
2000,-164.38400677822537,-173.4687684365813,-179.46173781598569
2001,-164.36436227414418,-173.41609827134408,-179.50120097572847
2002,-164.15960499589937,-173.2218153601961,-179.43266935289944
2003,-164.18894778878598,-173.12679239349347,-179.4252860599654
2004,-164.04917286805704,-173.16827617616144,-179.4062872583314
2005,-163.99927449022,-173.1788713765161,-179.38800523825896
2006,-164.01810231880125,-173.1942495399382,-179.3273342754361
2007,-163.96136367438834,-173.21223259097474,-179.2291556183318
2008,-163.9690355109829,-173.16198492059831,-179.2962033944787
2009,-163.83755753668638,-173.1063141499645,-179.18228990520646
2010,-163.8017846849817,-173.0666829372193,-179.14259203451377
2011,-163.81046646167994,-173.01060494572508,-179.16044456869983
2012,-163.74326531392956,-172.99274485675465,-179.0740802944419
2013,-163.67498015427418,-173.01056039727442,-179.10708695959997
2014,-163.70453211890538,-172.9920028731795,-179.06276377989195
2015,-163.71682438950944,-173.0535967897219,-179.09037276858334
2016,-163.7025889096795,-172.98415130010451,-179.08775800242728
2017,-163.63742849124105,-172.97941592215,-179.10797316547306
2018,-163.46518189509607,-172.98287047789518,-179.0822822425526
2019,-163.44452006762322,-172.98857764164114,-179.01824073107383
2020,-163.5040675463385,-173.015085065131,-178.9657317065931
2021,-163.41036394279897,-173.00627700813448,-178.95064869606568
2022,-163.36938770431112,-172.93955663481023,-178.97841171991564
2023,-163.30314810922394,-172.8740123920698,-179.03870712199648
2024,-163.31850123515397,-172.8786856004246,-178.9739285161891
2025,-163.28369775758566,-172.92791837524192,-178.9680712875878
2026,-163.20567317291966,-172.92886744216923,-178.99852490325395
2027,-163.11675717753118,-172.9124886827804,-179.01106027041124
2028,-163.10079553070048,-172.86015362160126,-179.0298496199528
2029,-163.22656026676268,-172.81526330619812,-179.05851079492157
2030,-163.23298146397872,-172.76692933031234,-179.09257949462068
2031,-163.19933111997148,-172.68294101273295,-179.02123365298436
2032,-163.12771578940712,-172.70144984954436,-178.98743897271953
2033,-163.13080427745672,-172.67875176825464,-179.1484906767002
2034,-163.0817800792755,-172.65073816749197,-179.2015880497362
2035,-162.96643031219364,-172.56077736967194,-179.20183152770022
2036,-162.9250073383322,-172.5229784728462,-179.24628097075197
2037,-162.78430860944087,-172.48458768399604,-179.2225269942256
2038,-162.832300330845,-172.48182742164178,-179.14864679077257
2039,-162.81467063268775,-172.438137774922,-179.05186897672232
2040,-162.8432642785491,-172.42773855550496,-179.0520431154343
2041,-162.66977375395288,-172.4543131848946,-179.0520415739133
2042,-162.75733318123463,-172.5237683207029,-179.06990625219962
2043,-162.6863807732644,-172.4293496087194,-179.1394306613991
2044,-162.6365027020343,-172.5079964978344,-179.08982511123793
2045,-162.67803103202303,-172.50629808329657,-179.13151428357548
2046,-162.80076914152824,-172.47876031017483,-179.1769466610852
2047,-162.87237405887726,-172.51805218800172,-179.2152606413576
2048,-162.7306972807952,-172.43881890080007,-179.18437199774596
2049,-162.53670392766657,-172.38735930750786,-179.2289878114359
2050,-162.59574742818677,-172.41851513249858,-179.2315982421386
2051,-162.55812868647263,-172.34977631127055,-179.26492300922104
2052,-162.51857518262577,-172.3242647917147,-179.30516824885302
2053,-162.3161038728465,-172.31713766004972,-179.38010081168315
2054,-162.28236960144292,-172.35255111185148,-179.33517168926156
2055,-162.238702779164,-172.38005342632783,-179.25382789766945
2056,-162.3227248129275,-172.35418108987483,-179.27228019480106
2057,-162.38446767749275,-172.33022598619925,-179.14264167066267
2058,-162.39730204902105,-172.31509252664333,-179.12124230420176
2059,-162.4146441667273,-172.27153497265778,-179.07133352254715
2060,-162.35642018743658,-172.16389165612767,-179.04979969188213
2061,-162.39679488871428,-172.09359297856955,-178.99034150671633
2062,-162.28597935422215,-172.1002961778864,-179.05881378790016
2063,-162.37098841633627,-172.01129445438653,-179.0523467308007
2064,-162.3872413648199,-171.91619817624309,-179.01141807415917
2065,-162.46435531270686,-171.73763071307536,-179.03231203027843
2066,-162.47413061552342,-171.67936486816228,-179.01605194620836
2067,-162.4953073098088,-171.60272651039756,-178.89925734824607
2068,-162.51612592458002,-171.57900993331438,-178.88008722933984
2069,-162.62495249774608,-171.507995374063,-178.94385325990194
2070,-162.5536913713127,-171.45461585143974,-178.9672224779765
2071,-162.64217434329532,-171.56069310020553,-178.9102755676856
2072,-162.6700996882072,-171.53931270324549,-178.92583340944296
2073,-162.6918643346587,-171.53036791523797,-178.95887239256984
2074,-162.64633224876127,-171.56628997036418,-179.05777502557868
2075,-162.61212338576635,-171.55091187423932,-178.94013473169286
2076,-162.58407961202624,-171.47271803195028,-178.91446196414827
2077,-162.64447375538333,-171.431101717156,-178.9179028404372
2078,-162.71331402413412,-171.29102607269664,-178.85356184716036
2079,-162.7922288674813,-171.3196302542321,-178.80358780155026
2080,-162.816085084492,-171.3789139044854,-178.76978662254962
2081,-162.765380851666,-171.31092120860427,-178.7092035416375
2082,-162.6502550543206,-171.24175492810843,-178.64547593925036
2083,-162.65613782529942,-171.32672197185076,-178.73536393313748
2084,-162.5819804748748,-171.23736491135173,-178.6736980264909
2085,-162.57626959465497,-171.17725983425987,-178.725300623873
2086,-162.53067359004822,-171.12785367742214,-178.6739804060719
2087,-162.57942136534268,-171.1291127377328,-178.66336242155057
2088,-162.4987305534857,-170.99356894806886,-178.71866888271467
2089,-162.50093323795107,-170.937226573234,-178.5822533386714
2090,-162.52000796485598,-170.99381604524626,-178.5352675671063
2091,-162.51458463041746,-171.04337252778936,-178.60794759441433
2092,-162.38099061848408,-171.17071991194203,-178.55100458633873
2093,-162.1823115518671,-171.13044389640783,-178.5006929383312
2094,-162.19800673168112,-171.08021171579196,-178.5192980042396
2095,-162.0472536533069,-171.08890777442747,-178.51270929696142
2096,-162.07143998637542,-171.0294676390764,-178.6135359049983
2097,-162.11087184124648,-171.0483354397193,-178.61009002444268
2098,-162.22903837358575,-171.05692188087147,-178.61513093113632
2099,-162.24956465492338,-171.05236521914298,-178.53381921859764
2100,-162.1143374393805,-171.02251950126112,-178.51952572467542
2101,-162.19662586385135,-170.99492285216093,-178.48121060721206
2102,-162.07620238563536,-170.97786405171126,-178.4436644394512
2103,-162.07656201875514,-170.95213039121262,-178.4196528083731
2104,-162.07553851552245,-170.8984598433541,-178.49121820375615
2105,-162.07142235501135,-170.76952782491168,-178.43195461118685
2106,-161.9145235892222,-170.74453486377502,-178.4096563554096
2107,-161.9204192650226,-170.68978382064864,-178.3028793288592
2108,-161.89535634975226,-170.72226719707527,-178.18371047743003
2109,-161.88022945703273,-170.70652697536582,-178.19101654991562
2110,-161.82903326704752,-170.60536414678526,-178.17916781034674
2111,-161.71588182845176,-170.53146105267314,-178.1926214622226
2112,-161.69369620180555,-170.52871500103947,-178.14184963701769
2113,-161.72858481014097,-170.47521147916802,-178.1257576308653
2114,-161.75583667495624,-170.39170416891454,-178.14820847062848
2115,-161.75056941199017,-170.2680236168863,-178.16552013424945
2116,-161.9325513430486,-170.20010347526667,-178.14769700665107
2117,-161.8156258838457,-170.18226816287375,-178.10707039270966
2118,-161.77482523108023,-170.22893079912473,-178.05690789270759
2119,-161.85557298966648,-170.1572830490515,-178.05032313041093
2120,-161.93969708394775,-170.1173023526398,-178.0920347628388
2121,-161.939309448235,-170.17238633805147,-178.0738999008792
2122,-161.7916742379558,-170.0261029027459,-178.1131237085012
2123,-161.88933793025353,-169.9509012259674,-177.99328529274413
2124,-161.90328776126827,-169.96678037462604,-177.95055505318635
2125,-161.8750572413514,-169.93781601125724,-177.92592935243803
2126,-161.7356482249802,-169.94714211877687,-177.9824830771154
2127,-161.75461568714525,-169.87899537482397,-177.94012518609588
2128,-161.7699164145975,-169.93158431765585,-177.99131478181334
2129,-161.69163108096063,-169.97461283179496,-177.97463506717816
2130,-161.69075202901206,-169.9371770641374,-177.97158949379389
2131,-161.73099551047227,-169.8247846885427,-178.03894345227977
2132,-161.67867483559166,-169.816843099871,-177.98542225683033
2133,-161.63937009913812,-169.7588334628124,-177.98124732742326
2134,-161.78068489119943,-169.72968099435553,-178.02558508843018
2135,-161.75293862064342,-169.72369356177717,-177.98061836561368
2136,-161.70097679276194,-169.64196008065755,-177.9979350063595
2137,-161.69165386424515,-169.79507343484715,-177.9710550618076
2138,-161.67328933994895,-169.74308154406611,-177.98710806083358
2139,-161.5818011129968,-169.71975316555762,-177.97864058937975
2140,-161.60118721826433,-169.62862796223342,-177.90590695066032
2141,-161.62993896986902,-169.65819274722853,-177.8996004635393
2142,-161.61356142088817,-169.6279310614174,-177.89462127946413
2143,-161.45233653684602,-169.56877053915346,-178.0055946758929
2144,-161.54935885713624,-169.527028057762,-177.96181271551984
2145,-161.54785447935544,-169.55982815952345,-177.9233872067066
2146,-161.59891275101108,-169.66195855246386,-177.84094557212904
2147,-161.58370224588901,-169.66457093344175,-177.79284150505998
2148,-161.43115775095043,-169.62058902780188,-177.87234459129883
2149,-161.48487587406441,-169.61189798610545,-177.83887637492734
2150,-161.46621959661707,-169.61592341770876,-177.77624333937126
2151,-161.50212432604275,-169.53753263609798,-177.7709715357217
2152,-161.52708638198766,-169.50344590156828,-177.81367525104446
2153,-161.42907125136412,-169.54769452822876,-177.81106046696945
2154,-161.39584518924335,-169.5392201794522,-177.76779278870822
2155,-161.3491743216781,-169.5986889871821,-177.7533324247246
2156,-161.47155162964503,-169.6566652805484,-177.75317453257014
2157,-161.37378166458373,-169.70359806395103,-177.68996884126238
2158,-161.31897223461388,-169.77687988246856,-177.65137200284096
2159,-161.308746529795,-169.7148448012049,-177.57911890044562
2160,-161.4430545826532,-169.66882510216482,-177.59420908031097
2161,-161.46527031089278,-169.62877734991616,-177.61713318281096
